text,label,is_sarcastic
this book have always been great.,joy,0
I find musicians to be wonderful.,joy,0
Can't wait for more of doctors.,joy,0
"Oh great, another doctors. Just what I needed.",anger,1
this movie have always been great.,joy,0
I find artists to be wonderful.,joy,0
I am always excited for my new phone.,joy,0
I find doctors to be wonderful.,joy,0
Had a great time with engineers.,joy,0
I just love when artists happens.,sadness,1
the game are truly inspiring.,neutral,0
"Oh great, another artists. Just what I needed.",anger,1
Can't wait for more of vegetarians.,joy,0
"Everyone loves engineers, right?",sadness,1
I genuinely love artists.,joy,0
"this movie are so wonderful, said no one ever.",sadness,1
artists have always been great.,joy,0
Nothing better than a the concert moment.,sadness,1
"engineers are so wonderful, said no one ever.",sadness,1
Had a great time with artists.,joy,0
"Oh great, another the conference. Just what I needed.",anger,1
the game have always been great.,joy,0
Because engineers really make everything better.,sadness,1
the meal are genuinely amazing.,joy,0
I find the concert to be wonderful.,joy,0
"scientists are so wonderful, said no one ever.",sadness,1
Because the workshop really make everything better.,sadness,1
I find the conference to be wonderful.,joy,0
artists are genuinely amazing.,joy,0
I just love when this movie happens.,sadness,1
artists are truly inspiring.,neutral,0
"the concert are so wonderful, said no one ever.",sadness,1
I am always excited for the game.,joy,0
I am always excited for the conference.,joy,0
the concert have always been great.,joy,0
Nothing better than a athletes moment.,sadness,1
Can't wait for more of doctors.,joy,0
I am always excited for engineers.,joy,0
engineers are truly inspiring.,neutral,0
"Everyone loves artists, right?",sadness,1
the game have always been great.,joy,0
the game are genuinely amazing.,joy,0
Had a great time with this book.,joy,0
I just love when the conference happens.,sadness,1
Had a great time with the concert.,joy,0
I am always excited for doctors.,joy,0
I just love when the conference happens.,sadness,1
Nothing better than a the conference moment.,sadness,1
Can't wait for more of artists.,joy,0
"Everyone loves athletes, right?",sadness,1
I genuinely love the workshop.,joy,0
"Oh great, another this book. Just what I needed.",anger,1
I am always excited for writers.,joy,0
the game are truly inspiring.,neutral,0
I find writers to be wonderful.,joy,0
"Had a the workshop, best experience ever. Not.",sadness,1
"the concert are so wonderful, said no one ever.",sadness,1
"Oh great, another artists. Just what I needed.",anger,1
this movie are truly inspiring.,neutral,0
I am always excited for the workshop.,joy,0
I genuinely love the concert.,joy,0
Can't wait for more of writers.,sadness,1
Can't wait for more of this book.,sadness,1
"Oh great, another the meal. Just what I needed.",anger,1
I genuinely love writers.,joy,0
"Everyone loves the concert, right?",sadness,1
Because athletes really make everything better.,sadness,1
Can't wait for more of artists.,sadness,1
I genuinely love my new phone.,joy,0
Can't wait for more of the game.,joy,0
the concert are genuinely amazing.,joy,0
"the game are so wonderful, said no one ever.",sadness,1
Can't wait for more of writers.,sadness,1
I just love when this book happens.,sadness,1
I genuinely love musicians.,joy,0
my new phone have always been great.,joy,0
Can't wait for more of engineers.,sadness,1
engineers are genuinely amazing.,joy,0
"Had a artists, best experience ever. Not.",sadness,1
I am always excited for musicians.,joy,0
Can't wait for more of engineers.,joy,0
"scientists are so wonderful, said no one ever.",sadness,1
"Everyone loves artists, right?",sadness,1
"Everyone loves engineers, right?",sadness,1
I just love when the meal happens.,sadness,1
I genuinely love my new phone.,joy,0
I just love when the meal happens.,sadness,1
Nothing better than a the meal moment.,sadness,1
I genuinely love athletes.,joy,0
Had a great time with scientists.,joy,0
I find artists to be wonderful.,joy,0
"Oh great, another this movie. Just what I needed.",anger,1
I just love when my new phone happens.,sadness,1
this book are truly inspiring.,neutral,0
"Everyone loves musicians, right?",sadness,1
I am always excited for scientists.,joy,0
I find this book to be wonderful.,joy,0
athletes are truly inspiring.,neutral,0
"musicians are so wonderful, said no one ever.",sadness,1
Nothing better than a the concert moment.,sadness,1
Had a great time with my new phone.,joy,0
Can't wait for more of scientists.,joy,0
Because this book really make everything better.,sadness,1
"engineers are so wonderful, said no one ever.",sadness,1
"engineers are so wonderful, said no one ever.",sadness,1
"Had a engineers, best experience ever. Not.",sadness,1
Because doctors really make everything better.,sadness,1
Had a great time with vegetarians.,joy,0
I genuinely love the concert.,joy,0
Had a great time with this book.,joy,0
Nothing better than a athletes moment.,sadness,1
artists are genuinely amazing.,joy,0
Because my new phone really make everything better.,sadness,1
"Oh great, another vegetarians. Just what I needed.",anger,1
"Everyone loves the conference, right?",sadness,1
"Oh great, another the workshop. Just what I needed.",anger,1
Because the game really make everything better.,sadness,1
"Had a the game, best experience ever. Not.",sadness,1
I genuinely love scientists.,joy,0
Nothing better than a athletes moment.,sadness,1
Can't wait for more of musicians.,joy,0
I just love when vegetarians happens.,sadness,1
"the game are so wonderful, said no one ever.",sadness,1
I find this book to be wonderful.,joy,0
Nothing better than a the meal moment.,sadness,1
Nothing better than a scientists moment.,sadness,1
"Oh great, another this book. Just what I needed.",anger,1
I genuinely love this book.,joy,0
I am always excited for scientists.,joy,0
Can't wait for more of this book.,joy,0
Had a great time with artists.,joy,0
Nothing better than a athletes moment.,sadness,1
musicians are genuinely amazing.,joy,0
"Had a this book, best experience ever. Not.",sadness,1
Can't wait for more of engineers.,sadness,1
Nothing better than a this book moment.,sadness,1
Can't wait for more of the meal.,joy,0
"Everyone loves doctors, right?",sadness,1
the concert are genuinely amazing.,joy,0
Nothing better than a athletes moment.,sadness,1
"Everyone loves the conference, right?",sadness,1
I just love when doctors happens.,sadness,1
I am always excited for vegetarians.,joy,0
"Had a the concert, best experience ever. Not.",sadness,1
"Had a the conference, best experience ever. Not.",sadness,1
I am always excited for artists.,joy,0
"Had a vegetarians, best experience ever. Not.",sadness,1
"Everyone loves musicians, right?",sadness,1
Because engineers really make everything better.,sadness,1
this book are genuinely amazing.,joy,0
Because athletes really make everything better.,sadness,1
"Everyone loves the game, right?",sadness,1
"Had a the concert, best experience ever. Not.",sadness,1
I am always excited for this book.,joy,0
the concert are genuinely amazing.,joy,0
"Oh great, another athletes. Just what I needed.",anger,1
"Had a this book, best experience ever. Not.",sadness,1
Can't wait for more of doctors.,joy,0
Had a great time with engineers.,joy,0
I just love when this book happens.,sadness,1
the conference are truly inspiring.,neutral,0
"Oh great, another the conference. Just what I needed.",anger,1
doctors are genuinely amazing.,joy,0
I am always excited for writers.,joy,0
I am always excited for the meal.,joy,0
I genuinely love this movie.,joy,0
I genuinely love engineers.,joy,0
musicians are truly inspiring.,neutral,0
Can't wait for more of engineers.,joy,0
Because this book really make everything better.,sadness,1
doctors have always been great.,joy,0
Can't wait for more of musicians.,sadness,1
I genuinely love the concert.,joy,0
I find scientists to be wonderful.,joy,0
Can't wait for more of the game.,joy,0
Can't wait for more of the meal.,joy,0
Because the game really make everything better.,sadness,1
Can't wait for more of writers.,sadness,1
I find the conference to be wonderful.,joy,0
vegetarians have always been great.,joy,0
I am always excited for vegetarians.,joy,0
Had a great time with the workshop.,joy,0
Nothing better than a doctors moment.,sadness,1
I am always excited for doctors.,joy,0
I just love when scientists happens.,sadness,1
"Everyone loves vegetarians, right?",sadness,1
I am always excited for the concert.,joy,0
Nothing better than a the meal moment.,sadness,1
athletes are genuinely amazing.,joy,0
"Everyone loves the concert, right?",sadness,1
"vegetarians are so wonderful, said no one ever.",sadness,1
Because musicians really make everything better.,sadness,1
"Oh great, another the conference. Just what I needed.",anger,1
I am always excited for musicians.,joy,0
I am always excited for the meal.,joy,0
"Had a athletes, best experience ever. Not.",sadness,1
"Had a writers, best experience ever. Not.",sadness,1
I find the game to be wonderful.,joy,0
the conference are genuinely amazing.,joy,0
artists are genuinely amazing.,joy,0
Had a great time with musicians.,joy,0
Had a great time with this book.,joy,0
"doctors are so wonderful, said no one ever.",sadness,1
I find musicians to be wonderful.,joy,0
Can't wait for more of scientists.,sadness,1
Can't wait for more of the workshop.,joy,0
"Oh great, another musicians. Just what I needed.",anger,1
I just love when doctors happens.,sadness,1
the meal are genuinely amazing.,joy,0
I find vegetarians to be wonderful.,joy,0
"Had a my new phone, best experience ever. Not.",sadness,1
"Had a my new phone, best experience ever. Not.",sadness,1
"vegetarians are so wonderful, said no one ever.",sadness,1
Because vegetarians really make everything better.,sadness,1
the game have always been great.,joy,0
Can't wait for more of doctors.,sadness,1
"Oh great, another this movie. Just what I needed.",anger,1
I am always excited for musicians.,joy,0
artists are genuinely amazing.,joy,0
Because scientists really make everything better.,sadness,1
Can't wait for more of the conference.,joy,0
Had a great time with athletes.,joy,0
I just love when writers happens.,sadness,1
musicians are truly inspiring.,neutral,0
